# qstring	previous	current	probability
CE^: KXWk	臺灣	走向	-1.650343
CE^: r\w[	臺灣	影響	-1.650343
CE^: WB[1	臺灣	國家	-1.650343
CE^: ySL_	臺灣	也不	-1.650343
CEhI0_ NX	臺南市	有	-1.650343
CEvU ha	臺北	或	-1.650343
Ci }80_	件	都是	-1.650343
Ci IFNX	件	沒有	-1.650343
Ci wKV_	件	防護	-1.650343
Ci}^ ?0rg	建置	之後	-1.650343
ci\e _M|J	院內	同仁	-1.650343
Ci0_ U35E	鑑識	科學	-1.650343
CiaM 2@	劍龍	級	-1.650343
CRNX F0V_	所有	醫護	-1.650343
CRUO =@_d	所以	不在	-1.650343
cY L]o=]O	簡	總經理	-1.650343
D;m_ _f_d	根據	報載	-1.650343
D8 Ye~l	銷	費用	-1.650343
dM mf2@	洪	召集	-1.650343
dR4M_d `=[1	可能再	增加	-1.650343
dRL_dRUO 3>L_	可不可以	公布	-1.650343
dT[1 vY	雪茄	館	-1.650343
dTN= 0_	雪崩	式	-1.650343
e0 l0EE	估	出來	-1.650343
E0 z\a_	私	領域	-1.650343
EE Lj~l	來	進用	-1.650343
EfQM LPWl	罪刑	法定	-1.650343
Ei UOT0	線	以西	-1.650343
Ei_d l00_	現在	出示	-1.650343
Ek?1 4M	讓它	能	-1.650343
Ek?1 FMCd	讓它	明確	-1.650343
Ek?1 LP}^_`	讓它	法制化	-1.650343
Em2@ c[	二級	廠	-1.650343
F0 L__M	依	不同	-1.650343
F0 NJSYSl	依	傳染病	-1.650343
F00_ =@Em	一事	不二	-1.650343
F0rq h<	一個	鄉	-1.650343
F0Wk a_bi	一項	預算	-1.650343
G::< u?7f	三軍	儀隊	-1.650343
gI |J3>G@	潭	人工湖	-1.650343
GK_` aJ=_	文化	權利	-1.650343
ha paLP	或	作法	-1.650343
HE0_ cY	還是	減	-1.650343
HEIFNX A0	還沒有	施	-1.650343
I: h<g:	編	相關	-1.650343
IbIk 3;0_	這樣	宣示	-1.650343
IbIk 3;L_	這樣	宣布	-1.650343
IbIk aJ0_	這樣	詮釋	-1.650343
IbRip?T: ]O	這段時間	裡	-1.650343
Ibrq =@_d	這個	不在	-1.650343
Ibrq |_Wk	這個	大項	-1.650343
Ibrq ecEi	這個	界線	-1.650343
Ibrq QM=M	這個	行程	-1.650343
IFNX Ci}^	沒有	建置	-1.650343
IFNX u?	沒有	移	-1.650343
IP?1 3>L_	把它	公布	-1.650343
J;x@ aJ	偵查	權	-1.650343
j64L oa0_	非常	弱勢	-1.650343
kG 6NUO	條	而已	-1.650343
kG C:L@	條	刪除	-1.650343
kG I<9>	條	當中	-1.650343
kG N@7R	條	如果	-1.650343
kGGK 03FM	條文	說明	-1.650343
kGGK 5W^j	條文	討論	-1.650343
kGGK l0EE	條文	出來	-1.650343
kM }Q=f	容	我會	-1.650343
kO|_ Wk	五大	項	-1.650343
L_ ?0T:	部	之間	-1.650343
L_ \_2f	部	數位	-1.650343
L_ WGml	部	勞動	-1.650343
L_}i :h1g	部分	就教	-1.650343
L_4M 0_~l	不能	適用	-1.650343
L_NO Kb2@	不只	涉及	-1.650343
L_NO Xo	不只	吧	-1.650343
L;}i F:2P	身分	參與	-1.650343
l00_ ?0rg	出事	之後	-1.650343
Lj]_ 3>	進入	公	-1.650343
LPci nq	法院	得	-1.650343
lZ :hDk	謹	就上	-1.650343
m@O_ 03	答復	說	-1.650343
M<M< s22f	剛剛	多位	-1.650343
mf RV=f	召	委會	-1.650343
MiK_ 3@	萬物	齊	-1.650343
n_ 0_~l	去	適用	-1.650343
N_ I<9>	目	當中	-1.650343
n_ QEl@	去	裁罰	-1.650343
n_~I 3>L_	去年	公布	-1.650343
n?~@ L7_`	職涯	規劃	-1.650343
n?5_ tf	執意	要	-1.650343
n?K_ NX	職務	有	-1.650343
n?K_ Qd]O|J	職務	代理人	-1.650343
n?kK UO	質詢	已	-1.650343
n?Yc n?mf	執業	執照	-1.650343
N@7R L_M9	如果	不修	-1.650343
N@7R ml	如果	凍	-1.650343
N@7RNX u?i_	如果有	疑慮	-1.650343
NOtf 5_NX	只要	一有	-1.650343
nq _d:W	得	再好	-1.650343
nq }8UZ	得	都很	-1.650343
nq ElC_	得	更細	-1.650343
NXcf Eic[	有到	現場	-1.650343
O_9P O_aJ	婦女	賦權	-1.650343
O_Ci R0pg	復健	機構	-1.650343
o?o_ ^=4@	持續	升息	-1.650343
p?:9 \_	實收	數	-1.650343
p?K_ Ci6T	實務	見解	-1.650343
p7ga CE	包括	台	-1.650343
pa Lju?L_	作	進一步	-1.650343
pa wI:h	作	研究	-1.650343
paLP ha	作法	或	-1.650343
ph {?5_	案	提議	-1.650343
ph =@tf	案	不要	-1.650343
ph 0_NX	案	是有	-1.650343
ph CdWl	案	確定	-1.650343
ph EiNX	案	現有	-1.650343
ph L_2P	案	不予	-1.650343
ph NX<@	案	有無	-1.650343
ph R0KZDk	案	基本上	-1.650343
ph YcK_	案	業務	-1.650343
ph ySD;	案	也跟	-1.650343
Q;2f 5_GK	因為	藝文	-1.650343
q[rq |O	兩個	署	-1.650343
QETJ L_}i	財源	部分	-1.650343
QYeY 3>=f	產險	公會	-1.650343
R02@ <j0_	積極	任事	-1.650343
R0g: F0	機關	依	-1.650343
RdTJ lO:>	泰源	補充	-1.650343
rFLP 99J1	違法	抽砂	-1.650343
Sl=M F0ph	併成	一案	-1.650343
tf IXLP	要	守法	-1.650343
th ?0R@	犯	之虞	-1.650343
thEf A_S_	犯罪	紀錄	-1.650343
TJ 0_Yc7:2f	原	事業單位	-1.650343
U: 0W8_	簽	保密	-1.650343
u[=M 0_	講成	是	-1.650343
U< 3>=f	商	公會	-1.650343
U3 R0uh	顆	雞蛋	-1.650343
U35E p?Kl	科學	實證	-1.650343
UO =M=_	已	成立	-1.650343
UO 6CWl	已	核定	-1.650343
VDVD x7^=	節節	高升	-1.650343
Ve \0SY	被	污染	-1.650343
Ve C0dY	被	資遣	-1.650343
Ve y<<i	貝	光電	-1.650343
vh A_\_	碳	技術	-1.650343
WB0W vY	國寶	館	-1.650343
WBA_ Klo=	國際	政經	-1.650343
wIwl \0SY	嚴重	污染	-1.650343
Wk _;vU	像	新北	-1.650343
Wk \0DbiI	像	烏克蘭	-1.650343
Wk 9>nH	像	中油	-1.650343
Wk BXmf	像	口罩	-1.650343
Wk F0mG	像	醫療	-1.650343
Wk qaA0	項	措施	-1.650343
Wk R0aM	像	基隆	-1.650343
wK}^ KbVe	防制	設備	-1.650343
wK5_ cY5_	防疫	檢疫	-1.650343
Wl N_78	訂	目標	-1.650343
Yc mf2@	葉	召集	-1.650343
ySNX Wk	也有	像	-1.650343
zB\0 0i0_	俄烏	戰事	-1.650343
zJ mf2@	沈	召集	-1.650343
Zlxd Kb	另外	設	-1.650343
_;CE6_ ^=n?	新臺幣	升值	-1.661808
_;GK L_	新聞	部	-1.661808
_` ha0_	化	或是	-1.661808
_d03 Ibrq	在說	這個	-1.661808
_dfan_ 0_	在過去	是	-1.661808
_M|J ?0o?	同仁	支持	-1.661808
_M|J ?0T:	同仁	之間	-1.661808
_M|J ha	同仁	或	-1.661808
_M5_ 6iL_	同意	散布	-1.661808
:_H< 0_K_	地方	事務	-1.661808
:_H< CM	地方	營	-1.661808
:_H< EYRl	地方	反映	-1.661808
:h=@tf cY	就不要	減	-1.661808
:h0_ _d03	就是	在說	-1.661808
:hIP?1 uT=M	就把它	改成	-1.661808
:hl0 Vj{?	就出	問題	-1.661808
:htf Db	就要	課	-1.661808
:L x7J`	楊	高架	-1.661808
:P ok_;	屢	創新	-1.661808
?;T0 nq	分析	得	-1.661808
?0~l i_	支用	率	-1.661808
?1 {?l0EE	它	提出來	-1.661808
?1 6_^l	它	畢竟	-1.661808
?1 dR4M_d	它	可能在	-1.661808
?1 dRUOn_	它	可以去	-1.661808
?1 KZEE:h	它	本來就	-1.661808
?1 parF	它	作為	-1.661808
?1 tf~l	它	要用	-1.661808
?1 UOo=Ve	它	已經被	-1.661808
?1 X7sI0_	它	雖然是	-1.661808
?1 yS=@=f	它	也不會	-1.661808
?10_ ?;	它是	分	-1.661808
[1 |J_d	家	人在	-1.661808
[1 0WeY3>E0	家	保險公司	-1.661808
[1 9>_;	家	中心	-1.661808
[1]_ 3>=f	加入	公會	-1.661808
[j AR}g	噸	左右	-1.661808
]O }8IFNX	裡	都沒有	-1.661808
]O HENX	裡	還有	-1.661808
]Zcp Db	怎麼	課	-1.661808
{?^= 3gi_	提升	效率	-1.661808
{?^= D;	提升	跟	-1.661808
{?^= Ibrq	提升	這個	-1.661808
}80_ _dgI	都是	在談	-1.661808
}80_ O_	都是	負	-1.661808
}8i= nq	都聽	得	-1.661808
}8tf 0_~l	都要	適用	-1.661808
}8tf Kb	都要	設	-1.661808
}Q_d kKVj	我再	詢問	-1.661808
}Q\y _d[1	我們	再加	-1.661808
}Q\y QEl@	我們	裁罰	-1.661808
}Q0_ _dD;	我是	在跟	-1.661808
}Q0_ cY	我是	減	-1.661808
@@K_ CM	服務	營	-1.661808
@l lO:>	鳯	補充	-1.661808
\O\y =f_d	你們	會再	-1.661808
\O\y Wlqq	你們	訂了	-1.661808
`d n?QM	蔡	執行	-1.661808
`d zO<j	蔡	主任	-1.661808
`l ];kM	性	金融	-1.661808
<@ _;q=	吳	新興	-1.661808
<Ccp ph	什麼	案	-1.661808
<i =@pg	電	不夠	-1.661808
<ic[ NX	電廠	有	-1.661808
<jrF xU	認為	美	-1.661808
=@ ^=4@	不	升息	-1.661808
=@tf A0	不要	施	-1.661808
=13E Ei_d	發覺	現在	-1.661808
=f n?kK	惠	質詢	-1.661808
=M9j IXVe	城鎮	守備	-1.661808
>J=M Ci}^	完成	建置	-1.661808
>J=M q[A_	完成	兩劑	-1.661808
|_kO ?;ci	大武	分院	-1.661808
|J^= 0]	人聲	請	-1.661808
|O :h=f	數	就會	-1.661808
|O 3@p?	署	其實	-1.661808
|O a0=f	署	都會	-1.661808
~I Ci}^	年	建置	-1.661808
0_ _M|J	是	同仁	-1.661808
0_ 3>=_	是	公立	-1.661808
0_~l _;LP	適用	新法	-1.661808
0_~l <i	是用	電	-1.661808
0_~l 1gA0	適用	教師	-1.661808
0_~l 3>K_|JTJ	適用	公務人員	-1.661808
0_p? cY5W	適時	檢討	-1.661808
0_w[ 0]Vj	是想	請問	-1.661808
0>0> =f	統統	會	-1.661808
0i~l 3@?1	占用	其他	-1.661808
0W n?kK	葆	質詢	-1.661808
0W R0}^	保	機制	-1.661808
0Wa_ D;	保育	跟	-1.661808
2_}^ i_	自製	率	-1.661808
2@ _dpa	及	在座	-1.661808
2@ 1g?i	級	教練	-1.661808
2@ C0|f	籍	資料	-1.661808
2@=_ n_	極力	去	-1.661808
2f Kb2@	未	設籍	-1.661808
2f ofd=	衛	哨兵	-1.661808
2P Nb=_	與	策勵	-1.661808
3;0_ 03	宣示	說	-1.661808
3;L_ fa	宣布	過	-1.661808
3@ 5JA:	期	前瞻	-1.661808
3@ IFNX	期	沒有	-1.661808
3@ NONX	期	只有	-1.661808
3@ UOrF	期	以為	-1.661808
3> cVQk	供	水量	-1.661808
3>5_ >]0_	公益	董事	-1.661808
3>EM =f7f	公平	會對	-1.661808
3>Kl }^P_	公證	制度	-1.661808
3>L_ yfx@	公布	調查	-1.661808
3>tO vY]O	公股	管理	-1.661808
3e`_ {?^=	快速	提升	-1.661808
3E7f aJ=_	絕對	全力	-1.661808
3ecf 3@	快到	期	-1.661808
4>T: ]O	空間	裡	-1.661808
43rY 3@=M	縮短	期程	-1.661808
4L Gfcf	長	隧道	-1.661808
4L NXIFNX	長	有沒有	-1.661808
4ML_4M 0_~l	能不能	適用	-1.661808
4Mpg Ci}^	能夠	建置	-1.661808
5_ _fgf	議	報告	-1.661808
5_ N<O_	疫	康復	-1.661808
5_ s2ZX	議	多久	-1.661808
5_|J F0V_	一人	一戶	-1.661808
5_n?_d {?^=	一直在	提升	-1.661808
5_TJ yS	議員	也	-1.661808
6CRO sI|f	核子	燃料	-1.661808
6CWl \_	核定	數	-1.661808
6d 3;L_	月	宣布	-1.661808
6d O_{@	越	複雜	-1.661808
7W:h wK\0	老舊	房屋	-1.661808
89 L]mf	洲	總召	-1.661808
89 lO:>	洲	補充	-1.661808
8i<i h<	變電	箱	-1.661808
9>nH =f	中油	會	-1.661808
9>nH NXIFNX	中油	有沒有	-1.661808
9P`l _M|J	女性	同仁	-1.661808
a_ Q=R0	域	風機	-1.661808
A_ UODk	劑	以上	-1.661808
A_iR=f 3;L_	記者會	宣布	-1.661808
a0=f EYRl	都會	反映	-1.661808
A1 ~\_f	拉	警報	-1.661808
aJ=_ LP	權利	法	-1.661808
aJ=_ rO=_	全力	努力	-1.661808
aOkG kGGK	幾條	條文	-1.661808
aOMi Ci	幾萬	件	-1.661808
aOmT Ci	幾百	件	-1.661808
B80>L_ _M|J	交通部	同仁	-1.661808
BL4M =f	量能	會	-1.661808
c=f5 0_~l	應該	適用	-1.661808
C0 2:6C	資	安和	-1.661808
C0 Ve~\	資	背景	-1.661808
C2 lOaO	撥	補給	-1.661808
Cb:_H< cYx@	各地方	檢察	-1.661808
CE NJ3>E0	台	船公司	-1.661808
CE^: }^2:	臺灣	治安	-1.661808
CE^: =1^=	臺灣	發聲	-1.661808
CE^: 0\S_	臺灣	網路	-1.661808
CE^: 6_^l	臺灣	畢竟	-1.661808
CE^: 6Cpa	臺灣	合作	-1.661808
CE^: 9P`l	臺灣	女性	-1.661808
CE^: C02:	臺灣	資安	-1.661808
CE^: CbEi0_	臺灣	各縣市	-1.661808
CE^: KZEE:h0_	臺灣	本來就是	-1.661808
CE^: L_dR4M	臺灣	不可能	-1.661808
CE^: L]?]	臺灣	總統	-1.661808
CE^: n_~I	臺灣	去年	-1.661808
CE^: parF	臺灣	做為	-1.661808
CE^: qO:_1K~K	臺灣	土地銀行	-1.661808
CE^: WB4K	臺灣	國民	-1.661808
CEhI yS	臺南	也	-1.661808
Ci}^ 0_	建置	是	-1.661808
CR pal0	所	作出	-1.661808
CRNX 3>	所有	公	-1.661808
cY5_ |J\_	檢疫	人數	-1.661808
cY5_ |JTJ	檢疫	人員	-1.661808
D;\O :h1g	跟你	就教	-1.661808
D8 l0n_	銷	出去	-1.661808
DbCf 2@m_	課稅	級距	-1.661808
dRUO Ci	可以	建	-1.661808
Efrg _du[	最後	再講	-1.661808
Ei Kl_d	現	正在	-1.661808
Ei_d 3>0_	現在	公視	-1.661808
Ei_d 3>tO	現在	公股	-1.661808
Ek 3>0_	讓	公視	-1.661808
Ek wK0_	讓	房市	-1.661808
EYRl 5_Ci	反映	意見	-1.661808
EYRl h<g:	反映	相關	-1.661808
F: kG=_	參	條例	-1.661808
F0 @bKD	依	特別	-1.661808
F0 3>^H	依	公投	-1.661808
F0 QMLP	依	刑法	-1.661808
F0 t2I0NO	依	托咪酯	-1.661808
F02f O_	一位	副	-1.661808
F0A_ 5_hG	一劑	疫苗	-1.661808
F0Wk {?cf	一項	提到	-1.661808
F0Wk `=[1	一項	增加	-1.661808
F0Wk 2P	一項	與	-1.661808
F0Wk UOo=	一項	已經	-1.661808
FWm@ wIKl	表達	嚴正	-1.661808
g:R@ xU	關於	美	-1.661808
GKEi vY	文獻	館	-1.661808
ha QM0_	或	刑事	-1.661808
HE0_tf cY	還是要	減	-1.661808
HEIF U:	還沒	簽	-1.661808
HENX TJ	還有	原	-1.661808
HEtf _du[	還要	再講	-1.661808
hI x7EM	南	高屏	-1.661808
I: 3>K_	編	公務	-1.661808
I: UZs2	編	很多	-1.661808
I7~U cYyf	推給	檢調	-1.661808
IbI: _dpa	這邊	再做	-1.661808
Ibrq 8_8_	這個	秘密	-1.661808
Ibrq Ci}^	這個	建置	-1.661808
Ibrq cY	這個	減	-1.661808
Ibrq parF	這個	做為	-1.661808
Ibx4 0_K_	這些	事務	-1.661808
IFNX A_S_	沒有	紀錄	-1.661808
IFNX FMGK	沒有	明文	-1.661808
IP?1 }lcf	把他	送到	-1.661808
IXb[ 0_	首長	是	-1.661808
J;7f kGGK	針對	條文	-1.661808
Kb=f PAsI	社會	譁然	-1.661808
Kb0W E0	社保	司	-1.661808
Kb3> A0LP	社工	師法	-1.661808
kG }80_	條	都是	-1.661808
kG 0__d	條	是在	-1.661808
kG Efrg	條	最後	-1.661808
kG Ei_d	條	現在	-1.661808
kG g5PO	條	開始	-1.661808
kGGK ?0rg	條文	之後	-1.661808
kGGK \e	條文	內	-1.661808
kGGK pa	條文	做	-1.661808
kGk\ n?K_	調整	職務	-1.661808
KZS< S<	本章	章	-1.661808
L_ Ibrq	部	這個	-1.661808
L_ UO2@	部	以及	-1.661808
L_0C cYl0	不得	檢出	-1.661808
L_11 tf	不須	要	-1.661808
L_JY 3>L_	不敢	公布	-1.661808
L_NO }Q	不只	我	-1.661808
l0^= \_	出生	數	-1.661808
L7 ];vY=f	歸	金管會	-1.661808
L7>C 0_nH	歸責	事由	-1.661808
L9 >]0_b[	邱	董事長	-1.661808
LPci F0	法院	依	-1.661808
LPi_ ]O	法律	裡	-1.661808
lZ _dSO	謹	在此	-1.661808
m_[O kGGK	具體	條文	-1.661808
m@O_ 3@?1	答復	其他	-1.661808
m08T nq	書寫	得	-1.661808
mf mf2@	趙	召集	-1.661808
mfV_ TJ	照護	員	-1.661808
MiTJ cY	萬元	減	-1.661808
mlTJ 0_	動員	室	-1.661808
MW6T Ib0_	瞭解	這是	-1.661808
n_ {h2f	去	捍衛	-1.661808
n? >E03	直	白說	-1.661808
n?=A0_ 4L	直轄市	長	-1.661808
n?K_ ha	職務	或	-1.661808
n?K_ Qd]O	職務	代理	-1.661808
n?v4 3>L_	直接	公布	-1.661808
N@6C Ci}^	如何	建置	-1.661808
N@7R _M|J	如果	同仁	-1.661808
N@7R 0_~l	如果	適用	-1.661808
NJ?] NOH:	傳統	紙菸	-1.661808
nq SlU3	得	併科	-1.661808
nq UZC_	得	很細	-1.661808
NX 5J=_	有	前例	-1.661808
NXE< \O	有幫	你	-1.661808
NXg: wK\0	有關	房屋	-1.661808
NXn_ Vj	有去	問	-1.661808
NXx4 _M|J	有些	同仁	-1.661808
NXZX J`	有酒	駕	-1.661808
P;9K 0Wa_	森林	保育	-1.661808
p?K_ 3>paiR	實務	工作者	-1.661808
p7ga QM0_	包括	刑事	-1.661808
pa 9WBL	作	考量	-1.661808
pa rhRi	作	判斷	-1.661808
paLP l0EE	作法	出來	-1.661808
paLP NXIFNX	作法	有沒有	-1.661808
ph :<UO	案	均已	-1.661808
ph :hNX	案	就有	-1.661808
ph :WWk	案	好像	-1.661808
ph }8dRUO	案	都可以	-1.661808
ph c=f50_	案	應該是	-1.661808
ph IXVe	岸	守備	-1.661808
ph KZEE	案	本來	-1.661808
ph NONX	案	只有	-1.661808
pi L_}i	券	部分	-1.661808
Q;2f?1 =@	因為它	不	-1.661808
QdwY ph	貸款	案	-1.661808
qfQ; wK}^	噪音	防制	-1.661808
qhLP _dpa	辦法	再做	-1.661808
qhLP 3>L_	辦法	公布	-1.661808
QMD8 ph	行銷	案	-1.661808
QMKlci O_	行政院	副	-1.661808
R@6d LPi_	逾越	法律	-1.661808
R0O1 ha	羈押	或	-1.661808
Sl_d ]O:i	併在	裡面	-1.661808
Slcf 5J:i	併到	前面	-1.661808
T: |JTJ	監	人員	-1.661808
T53> T5nq	缺工	缺得	-1.661808
tf _dw[	要	再想	-1.661808
tf l00_	要	出示	-1.661808
tf Lj~l	要	進用	-1.661808
TJ _;C0	員	薪資	-1.661808
TJ EE03	原	來說	-1.661808
TJ I:ac	原	編列	-1.661808
TJ3> \_	員工	數	-1.661808
U: fcVD	簽	切結	-1.661808
u?cf xUWB	移到	美國	-1.661808
u[ mf2@	蔣	召集	-1.661808
U3A_L_ hI	科技部	南	-1.661808
uh0_?1 tf	但是它	要	-1.661808
uh0_?1 yS	但是它	也	-1.661808
UO {?l0	已	提出	-1.661808
UOo= L_NO	已經	不只	-1.661808
UZs2 F0V_	很多	醫護	-1.661808
V_]O 4L	護理	長	-1.661808
VD lO:>	傑	補充	-1.661808
Ve~l 0_c[	備用	試場	-1.661808
Vez_ nq	被罵	得	-1.661808
Vj{? EYRl	問題	反映	-1.661808
VO1g 0_u?	比較	適宜	-1.661808
WBA_ QM0_	國際	刑事	-1.661808
WeQd BXmf	佩戴	口罩	-1.661808
Wk 5J:i	像	前面	-1.661808
Wk CE<i	像	台電	-1.661808
Wk hIlI	像	南韓	-1.661808
wK}^ 0_	防制	是	-1.661808
wK\0 o?NX	房屋	持有	-1.661808
wK0_ CiaJ	房市	健全	-1.661808
Wl5_ nq	定義	得	-1.661808
wTkK _M|J	海巡	同仁	-1.661808
wTxd _f	海外	暴	-1.661808
x7?; cY	高分	檢	-1.661808
YewI 3@T:	肺炎	期間	-1.661808
YewI 7f	肺炎	對	-1.661808
yS Ci}^	也	建置	-1.661808
ySdRUO {?^=	也可以	提升	-1.661808
z< acl0EE	匡	列出來	-1.661808
zOml 3>L_	主動	公布	-1.661808
ZXJ` 0_Ci	酒駕	事件	-1.661808
_;]O NXIFNX	心裡	有沒有	-1.673862
_;CE6_ =fi_	新臺幣	匯率	-1.673862
_;Kb TJ01	新設	園區	-1.673862
_` IbCi0_PM	化	這件事情	-1.673862
_` rFR0	化	危機	-1.673862
_`03 nq	話說	得	-1.673862
_dD; QMKlci	在跟	行政院	-1.673862
_dpa wI:h	再做	研究	-1.673862
_dSO pa	在此	作	-1.673862
_dyS 0W	在野	保	-1.673862
_M|J ?0cf	同仁	知道	-1.673862
_M|J {?l0	同仁	提出	-1.673862
_M|J 3@p?	同仁	其實	-1.673862
_M|J Ei_d	同仁	現在	-1.673862
_M|J yS=f	同仁	也會	-1.673862
:_H< QETJ	地方	財源	-1.673862
:< We6C	軍	配合	-1.673862
:<rA vY	軍博	館	-1.673862
:h o=A_	救	經濟	-1.673862
:h Sl_d	就	併在	-1.673862
:h=@=f Wk	就不會	像	-1.673862
:h0_ =@_d	就是	不在	-1.673862
:hIP?1 7k_d	就把它	放在	-1.673862
:htf F0	就要	依	-1.673862
:htf O_	就要	負	-1.673862
:iR0 m@	面積	達	-1.673862
?0 a_bi	支	預算	-1.673862
?1 :hL_4M	它	就不能	-1.673862
?1 2fqq	它	為了	-1.673862
?1 acrF	它	列為	-1.673862
?1 h<7f	它	相對	-1.673862
?1 I<l0	它	當初	-1.673862
?1 NXx4	它	有些	-1.673862
?1 o=fa	它	經過	-1.673862
?1 QE4Mpg	它	才能夠	-1.673862
?1:h0_ NX	它就是	有	-1.673862
?1=f qf=M	它會	造成	-1.673862
?1=f r\w[cf	它會	影響到	-1.673862
]O FM:C	李	明哲	-1.673862
]O HE0_	裡	還是	-1.673862
]Zcp 8i0_	怎麼	辨識	-1.673862
{?ph phif	提案	案號	-1.673862
{@ 2_aO	砸	自己	-1.673862
}8NX _dD;	都有	在跟	-1.673862
}8NX _dgI	都有	在談	-1.673862
}g 3>L_	又	公布	-1.673862
}Q _dE<	我	在幫	-1.673862
}Q NXE<	我	有幫	-1.673862
}Q?0cf Wk	我知道	像	-1.673862
}Q\y {?^=	我們	提升	-1.673862
}Q\y }g_d	我們	又再	-1.673862
}Q\y EiKl	我們	現正	-1.673862
}Q\y KlQ=	我們	政風	-1.673862
}Q\y=f 0_p?	我們會	適時	-1.673862
}Q3Enq L_	我覺得	部	-1.673862
@@ Kb=f	服	社會	-1.673862
@b1g E0	特教	司	-1.673862
@bKb ^HvfCR	特設	投票所	-1.673862
\0cV c[	污水	廠	-1.673862
\ekM ]O	內容	裡	-1.673862
\O Wlqq	你	訂了	-1.673862
\O\y QEl@	你們	裁罰	-1.673862
\O\y UO	你們	已	-1.673862
`l =1PY	性	發展	-1.673862
^@ _M|J	局	同仁	-1.673862
<jrF Wk	認為	像	-1.673862
=_~l aJ0_	利用	權勢	-1.673862
=_N@ Wk	例如	像	-1.673862
=@~l Wk	不用	像	-1.673862
=@0_ cY	不是	減	-1.673862
=@tf 99H:	不要	抽菸	-1.673862
=1 kOVe	發	五倍	-1.673862
=1vf TJ	發票	員	-1.673862
=f_f cf	會報	到	-1.673862
=fK_ |JTJ	會務	人員	-1.673862
=fLj EE	匯進	來	-1.673862
=MM@ }^=M	成熟	製程	-1.673862
|O _dpa	署	在做	-1.673862
|O :WWk	署	好像	-1.673862
|O |_R@	數	大於	-1.673862
|YQMKl5_ =f_f	轉型正義	會報	-1.673862
~=mY ph	東莞	案	-1.673862
0_ 0>0>	是	統統	-1.673862
0_ kG6T	市	調解	-1.673862
0_ PMVD	視	情節	-1.673862
0_ rgVe	是	後備	-1.673862
0_ Z_LE	式	住宅	-1.673862
0__d 3>	是在	公	-1.673862
0_=@0_ Ci	是不是	建	-1.673862
0_~l OP	適用	哪	-1.673862
0_g: <jn?	士官	任職	-1.673862
0_j6 CM=_	是非	營利	-1.673862
0>D8 <ic[	通霄	電廠	-1.673862
03?1 =@	說它	不	-1.673862
0i }QWB	占	我國	-1.673862
0i 6h=M	占	六成	-1.673862
0i0_ =1^=	戰事	發生	-1.673862
0iVe cf	戰備	道	-1.673862
18rF 4L	稍微	長	-1.673862
1K~K ]O	銀行	理	-1.673862
1U EiDk	採	線上	-1.673862
1U mlVD	採	凍結	-1.673862
1U QMKlci	採	行政院	-1.673862
2@ aJ=_	及	權利	-1.673862
2@ NXg:	即	有關	-1.673862
2f |_LPg:	位	大法官	-1.673862
2f BZIX	位	選手	-1.673862
2f HF[ZTJ	位	陪審員	-1.673862
2P =_LPci	予	立法院	-1.673862
2P|J TJ	與人	員	-1.673862
3;4W 3@	宣導	期	-1.673862
3;L_ 03	宣布	說	-1.673862
3@ 0_~l	其	適用	-1.673862
3@=M N@6C	期程	如何	-1.673862
3@p? xU	其實	美	-1.673862
3>=_ ha	公立	或	-1.673862
3>=f D;	公會	跟	-1.673862
3>0_ NX	公視	有	-1.673862
3>L_ R@	公布	於	-1.673862
3>L_ tf	公布	要	-1.673862
3>mJ :W	公門	好	-1.673862
4_|f c[	飼料	廠	-1.673862
4K L;}i	民	身分	-1.673862
4KLjX[ _dyS	民進黨	在野	-1.673862
4L~I EE	長年	來	-1.673862
4Mpg pal0	能夠	作出	-1.673862
5_ UOrg	議	以後	-1.673862
5_3@ tf	役期	要	-1.673862
5_B@ 3>	意圖	供	-1.673862
5_GK 3>pa	藝文	工作	-1.673862
5_GK h<g:	藝文	相關	-1.673862
5_QM M9Kl	一行	修正	-1.673862
5_x4 A_S_	一些	紀錄	-1.673862
5J LjEE	錢	進來	-1.673862
6_11 _dpa	必須	再做	-1.673862
68{H 9>nH	要求	中油	-1.673862
6Cpa nq	合作	得	-1.673862
7: ?Wpa	單	炒作	-1.673862
7f 9>nH	對	中油	-1.673862
7fR@ 6C	對於	核	-1.673862
7fR@ kGGK	對於	條文	-1.673862
8_8_ ?0	秘密	之	-1.673862
9>Z< 2@	中央	級	-1.673862
a_ qaA0	遇	措施	-1.673862
A_0C _dDk	記得	在上	-1.673862
A_S_ NX	紀錄	有	-1.673862
a_Ve TJ	預備	員	-1.673862
A: 7WA0	詹	老師	-1.673862
A@bZ KlK_	毒品	證物	-1.673862
aJ=_ n?QM	全力	執行	-1.673862
aJ=_ tf	權利	要	-1.673862
aJ4Kljml vY	全民運動	館	-1.673862
aJL_ cY	全部	減	-1.673862
B_Yc[1 \_	企業家	數	-1.673862
BjT_ u?	聘僱	移	-1.673862
BL4M {?^=	量能	提升	-1.673862
BL4M tf	量能	要	-1.673862
BL4M yS	量能	也	-1.673862
C_ ?0H:	細	支菸	-1.673862
c=f5 3>L_	應該	公布	-1.673862
C0 [Zx@	資	審查	-1.673862
C0 1K~K	資	銀行	-1.673862
C0 3>E0	資	公司	-1.673862
C0 a\a\	資	等等	-1.673862
C0|f 3>L_	資料	公布	-1.673862
