# qstring	previous	current	probability
yS0_ NO0_	也是	指示	-1.700000
yS0_ NO8T	也是	只寫	-1.650445
yS0_ NOcf	也是	只到	-1.700000
yS0_ NX5_	也是	有益	-1.700000
yS0_ NX:W	也是	有好	-1.554047
yS0_ NX:Wnq	也是	有好的	-1.510756
yS0_ NX=_	也是	有力	-1.650445
yS0_ NXLd	也是	有愛	-1.700000
yS0_ NXVe	也是	有被	-1.580601
yS0_ NX[1	也是	有加	-1.612007
yS0_ NXcf	也是	有到	-1.700000
yS0_ NXn_	也是	有去	-1.580601
yS0_ Nb	也是	策	-1.700000
yS0_ O1	也是	呀	-1.510756
yS0_ O_	也是	負	-1.476190
yS0_ O_a_	也是	復育	-1.700000
yS0_ QM0_	也是	刑事	-1.650445
yS0_ R02@nq	也是	積極地	-1.612007
yS0_ Sl	也是	併	-1.292247
yS0_ T0	也是	希	-1.476190
yS0_ TJ	也是	原	-1.422763
yS0_ TJBY	也是	原板	-1.700000
yS0_ TJ}i	也是	緣份	-1.650445
yS0_ T_	也是	顧	-1.650445
yS0_ U3	也是	柯	-1.700000
yS0_ U<PL	也是	商王	-1.700000
yS0_ UO	也是	已	-1.650445
yS0_ UZ4L	也是	很常	-1.580601
yS0_ UZ4i	也是	很讚	-1.492607
yS0_ UZxg	也是	很瘦	-1.700000
yS0_ V3	也是	喝	-1.554047
yS0_ V_	也是	互	-1.580601
yS0_ Wd	也是	嗨	-1.700000
yS0_ Wk	也是	像	-1.167547
yS0_ Wk\O	也是	像你	-1.700000
yS0_ Wl	也是	訂	-1.531045
yS0_ Yc	也是	葉	-1.510756
yS0_ Yeqq	也是	費了	-1.612007
yS0_ ZX0W	也是	久保	-1.700000
yS0_ Zo	也是	嘛	-1.241351
yS0_ [j	也是	囤	-1.700000
yS0_ ]O	也是	李	-1.356790
yS0_ ^H	也是	投	-1.476190
yS0_ _M|J	也是	同人	-1.700000
yS0_ _M~I	也是	同年	-1.650445
yS0_ _`	也是	畫	-1.510756
yS0_ _d03	也是	在說	-1.510756
yS0_ _d8T	也是	在寫	-1.700000
yS0_ _d9Wi_	也是	在考慮	-1.580601
yS0_ _d>W	也是	在找	-1.580601
yS0_ _dD;	也是	在跟	-1.461201
yS0_ _dDk	也是	在上	-1.580601
yS0_ _dF0	也是	在一	-1.700000
yS0_ _dIFNX	也是	在沒有	-1.700000
yS0_ _dMP	也是	在打	-1.612007
yS0_ _dVj	也是	在問	-1.650445
yS0_ _d_;	也是	在新	-1.650445
yS0_ _d`=[1	也是	在增加	-1.612007
yS0_ _dgI	也是	在談	-1.510756
yS0_ _dzh	也是	在看	-1.612007
yS0_ _d~U	也是	在給	-1.700000
yS0_ _d~l	也是	在用	-1.650445
yS0_ _f	也是	爆	-1.401203
yS0_ `d	也是	蔡	-1.341802
yS0_ aJ0_	也是	全市	-1.612007
yS0_ aJ=_	也是	全力	-1.341802
yS0_ aJEi	也是	全縣	-1.700000
yS0_ cf3@	也是	道奇	-1.580601
yS0_ cf:_	也是	到第	-1.700000
yS0_ eV`f	也是	嘴砲	-1.700000
yS0_ ec	也是	借	-1.580601
yS0_ ecyf	也是	借調	-1.700000
yS0_ f50_	也是	該市	-1.700000
yS0_ f<	也是	江	-1.580601
yS0_ fanq	也是	過得	-1.531045
yS0_ fc	也是	切	-1.650445
yS0_ g:T0	也是	關西	-1.612007
yS0_ hI	也是	南	-1.510756
yS0_ hI4W	也是	南島	-1.700000
yS0_ iIRP	也是	藍卡	-1.700000
yS0_ i_	也是	綠	-1.554047
yS0_ k0	也是	朱	-1.554047
yS0_ kG	也是	條	-1.328014
yS0_ kK	也是	循	-1.580601
yS0_ lIq=	也是	韓星	-1.612007
yS0_ lT	也是	欸	-1.700000
yS0_ m0	也是	輸	-1.328014
yS0_ mT0_	也是	擺飾	-1.700000
yS0_ m_	也是	劇	-1.580601
yS0_ ml	也是	凍	-1.401203
yS0_ n1	也是	刮	-1.700000
yS0_ n?	也是	職	-1.510756
yS0_ n?4L	也是	職場	-1.700000
yS0_ nH9>WB	也是	由中國	-1.700000
yS0_ nH?1	也是	由他	-1.373208
yS0_ nH|J	也是	由人	-1.700000
yS0_ nlcf	也是	痛到	-1.554047
yS0_ o_\_	也是	序數	-1.700000
yS0_ oa	也是	弱	-1.700000
yS0_ oa0_	也是	弱勢	-1.612007
yS0_ p=Kl	也是	輕症	-1.700000
yS0_ p=p=	也是	清清	-1.700000
yS0_ p?K_	也是	實務	-1.554047
yS0_ p?_;	也是	時薪	-1.700000
yS0_ panq	也是	做得	-1.391357
yS0_ q[X[	也是	兩檔	-1.700000
yS0_ qh	也是	半	-1.341802
yS0_ rG	也是	喬	-1.700000
yS0_ rh	也是	拚	-1.580601
yS0_ s?	也是	慈	-1.700000
yS0_ sIIF	也是	燃煤	-1.700000
yS0_ sO	也是	滷	-1.650445
yS0_ shshnq	也是	慢慢地	-1.650445
yS0_ t1nq	也是	抓得	-1.700000
yS0_ tO	也是	古	-1.531045
yS0_ tf6C	也是	要和	-1.700000
yS0_ tfWk	也是	要向	-1.492607
yS0_ tfcf	也是	要到	-1.303364
yS0_ tfnH	也是	要由	-1.391357
yS0_ tfx@	也是	要查	-1.700000
yS0_ tfxg	也是	要受	-1.700000
yS0_ u?cf	也是	一道	-1.328014
yS0_ u?i_	也是	一律	-1.700000
yS0_ u[nq	也是	講得	-1.492607
yS0_ vUF0	也是	北一	-1.650445
yS0_ vh	也是	碳	-1.650445
yS0_ wI	也是	鹽	-1.700000
yS0_ wI5_	也是	研議	-1.612007
yS0_ w[~l	也是	想用	-1.700000
yS0_ x7J`	也是	高架	-1.650445
yS0_ xU0_	也是	美事	-1.612007
yS0_ xU2f	也是	每位	-1.492607
yS0_ xUA_	也是	美技	-1.700000
yS0_ xUcf	也是	美到	-1.700000
yS0_ xU|J	也是	美人	-1.700000
yS0_ y<PA	也是	光華	-1.700000
yS0_ zhwl	也是	看中	-1.612007
yS0_ {HQE	也是	求財	-1.700000
yS0_ |J0_	也是	人事	-1.580601
yS0_ |JZo	也是	人嘛	-1.612007
yS0_ |_Ml	也是	大勝	-1.650445
yS0_ }FO_	也是	回復	-1.554047
yS0_ }M	也是	熊	-1.700000
yS0_ }^	也是	智	-1.612007
yS0_ }iQk	也是	份量	-1.554047
yS0_ ~\	也是	井	-1.700000
yS0_5E \Z	也是學	稔	-1.700000
yS0_5J 91	也是錢	阿	-1.700000
yS0_=f 8inq	也是會	變的	-1.650445
yS0_=f nlnq	也是會	痛的	-1.650445
yS0_F0H] L_A0	也是一種	佈施	-1.700000
yS0_F0H] Zo	也是一種	嘛	-1.650445
yS0_F0H] paLP	也是一種	作法	-1.650445
yS0_F0Ik 91	也是一樣	阿	-1.650445
yS0_F0Ik Zo	也是一樣	嘛	-1.356790
yS0_F0Ik ml	也是一樣	凍	-1.650445
yS0_IbIk 91	也是這樣	阿	-1.650445
yS0_IbIk EEnq	也是這樣	來的	-1.531045
yS0_IbIk Zo	也是這樣	嘛	-1.434648
yS0_Q;2f 91	也是因為	阿	-1.700000
yS0_Q;2f ?1	也是因為	她	-1.382044
yS0_Q;2f CE^:	也是因為	臺灣	-1.492607
yS0_UZ 91	也是很	阿	-1.700000
yS0_UZ =X	也是很	抖	-1.700000
yS0_UZ R02@nq	也是很	積極地	-1.650445
yS0_UZ nlnq	也是很	痛的	-1.612007
yS0_UZ o=1U	也是很	精采	-1.650445
yS0_UZ wltfnq0_	也是很	重要的事	-1.650445
yS0__d BY	也是在	板	-1.700000
yS0__d CE^:	也是在	臺灣	-1.554047
yS0__d Ib]O	也是在	這裏	-1.650445
yS0__d KZ4@	也是在	本席	-1.650445
yS0__d wI5_	也是在	研議	-1.650445
yS0_tf 0_p?	也是要	適時	-1.650445
yS0_tf :W:Wnq	也是要	好好地	-1.700000
yS0_tf Ek?1	也是要	讓它	-1.612007
yS0_tf O_	也是要	負	-1.580601
yS0_tf T_	也是要	顧	-1.580601
yS0_tf kK	也是要	循	-1.700000
yS0_tf l@	也是要	罰	-1.650445
yS0_~l Ib7f	也是用	這隊	-1.700000
yS0_~l Ib?0	也是用	這支	-1.650445
yS0_~l tO	也是用	古	-1.700000
yS0i 3>0_	野戰	工事	-1.612007
yS0i:< :_	野戰軍	第	-1.554047
yS0i:< T:	野戰軍	兼	-1.700000
yS11 0_	也需	視	-1.700000
yS11 F0	也須	依	-1.700000
yS11tf 0_p?	也需要	適時	-1.700000
yS11tf 2f	也需要	為	-1.650445
yS11tf ?1	也需要	它	-1.650445
yS11tf CE^:	也需要	臺灣	-1.650445
yS11tf MW6T	也需要	瞭解	-1.612007
yS11tf O_	也需要	負	-1.650445
yS11tf Wk	也需要	像	-1.531045
yS11tf _dpa	也需要	再做	-1.612007
yS11tf pa	也需要	作	-1.650445
yS1g ?1	也叫	她	-1.554047
yS1g m_	也較	具	-1.700000
yS2P CEvU	也與	臺北	-1.700000
yS2P CEvU0_	也與	臺北市	-1.700000
yS2P W7	也與	崔	-1.700000
yS2f 6_=f	也未	必會	-1.249555
yS2f ?1	也為	她	-1.391357
yS2f ?1nq	也為	她的	-1.612007
yS2f CE^:	也為	臺灣	-1.356790
yS2f J;	也未	臻	-1.580601
yS2f KZ0_	也為	本市	-1.650445
yS2f Wk	也為	象	-1.650445
yS2f ]_Bk	也未	入帳	-1.700000
yS2fqq ?1	也為了	她	-1.510756
yS3Enq 8Tnq	也覺得	寫得	-1.650445
yS3Enq =@;j	也覺得	不甚	-1.700000
yS3Enq ?10_	也覺得	它是	-1.700000
yS3Enq ?1UZ	也覺得	她很	-1.612007
yS3Enq CE^:	也覺得	臺灣	-1.461201
yS3Enq V:O_	也覺得	先父	-1.650445
yS3Enq Wk	也覺得	像	-1.700000
yS3Enq eI	也覺得	煩	-1.700000
yS3e 2@	也快	集	-1.650445
yS3e tfcf	也快	要到	-1.700000
yS4L 4L0_	也常	常是	-1.422763
yS4L4L _d03	也常常	在說	-1.700000
yS4M 08	也能	抄	-1.700000
yS4M 0_p?	也能	適時	-1.580601
yS4M 0i	也能	戰	-1.650445
yS4M 2@p?	也能	即時	-1.422763
yS4M 4L4L	也能	嚐嚐	-1.700000
yS4M 4Lcf	也能	嘗到	-1.580601
yS4M 8kpa	也能	當作	-1.612007
yS4M :W:Wnq	也能	好好地	-1.612007
yS4M =13E	也能	發掘	-1.700000
yS4M >Jnq	也能	玩得	-1.422763
yS4M >]nq	也能	懂的	-1.650445
yS4M @0nq	也能	吃得	-1.531045
yS4M Ek?1	也能	讓她	-1.580601
yS4M F06T	也能	一解	-1.700000
yS4M IX	也能	守	-1.700000
yS4M NX:W	也能	有好	-1.650445
yS4M S_	也能	錄	-1.700000
yS4M Wk	也能	像	-1.208615
yS4M Wk?1	也能	像他	-1.700000
yS4M Wk?1	也能	像她	-1.700000
yS4M YBnq	也能	活得	-1.612007
yS4M ]=	也能	撐	-1.650445
yS4M ]_Z_	也能	入住	-1.700000
yS4M ^H	也能	投	-1.612007
yS4M _5nq	也能	拍得	-1.700000
yS4M _d_;	也能	在新	-1.700000
yS4M aJ=_	也能	全力	-1.700000
yS4M bZ4L	也能	品嚐	-1.356790
yS4M cf_;	也能	到新	-1.700000
yS4M e1	也能	挖	-1.700000
yS4M kK	也能	循	-1.700000
yS4M l0WY	也能	出演	-1.700000
yS4M n:nq	也能	穿得	-1.700000
yS4M w[	也能	享	-1.580601
yS4M xg=f	也能	受惠	-1.554047
yS4M zO	也能	煮	-1.580601
yS4Mpg 0_p?	也能夠	適時	-1.650445
yS4Mpg 2@p?	也能夠	即時	-1.612007
yS4Mpg 2f	也能夠	為	-1.612007
yS4Mpg NX3gnq	也能夠	有效地	-1.700000
yS4Mpg Wk	也能夠	像	-1.554047
yS4Mpg p={Onq	也能夠	清楚地	-1.700000
yS4Mpg panq	也能夠	做得	-1.650445
yS4Mpg ~_	也能夠	納	-1.700000
yS5_bO 2f	也一起	為	-1.650445
yS5_bO ~_	也一起	納	-1.612007
yS6_11 0_p?	也必須	適時	-1.700000
yS6_11 2f	也必須	為	-1.510756
yS6_11 Kl0_	也必須	正視	-1.700000
yS6_11 O_	也必須	負	-1.700000
yS6_11 _dpa	也必須	再做	-1.650445
yS6_11 tfWk	也必須	要向	-1.650445
yS6_11 tfcf	也必須	要到	-1.650445
yS6_11 tfnH	也必須	要由	-1.554047
yS7f 2f	也對	味	-1.700000
yS7f ?103	也對	她說	-1.700000
yS7f CE^:	也對	臺灣	-1.341802
yS7fR@ CE^:	也對於	臺灣	-1.650445
yS8G p?=f	也隨	時會	-1.580601
yS8Gxq ?1nq	也隨著	她的	-1.612007
yS8T FMMW	也寫	明了	-1.650445
yS9R 2@	野火	集	-1.700000
yS:W 0M	也好	萌	-1.580601
yS:W 4L	也好	長	-1.554047
yS:W Zo	也好	嘛	-1.476190
yS:W `Z	也好	听	-1.476190
yS:W s:	也好	痠	-1.650445
yS:W wl	也好	重	-1.700000
yS:_ ]O	野地	裡	-1.531045
yS:h 0_w[	也就	是想	-1.510756
yS:h 1g	也就	教	-1.580601
yS:h 2_sInq	也就	自然地	-1.700000
yS:h 5_TJ	也就	議員	-1.650445
yS:h 8kpa	也就	當作	-1.612007
yS:h :j	也就	趁	-1.700000
yS:h <@11	也就	無須	-1.612007
yS:h <jUl	也就	認命	-1.700000
yS:h =@8i	也就	不便	-1.700000
yS:h =@=f_d	也就	不會在	-1.650445
yS:h =@_f	也就	不抱	-1.700000
yS:h CR`l	也就	索性	-1.650445
yS:h CiCinq	也就	漸漸地	-1.612007
yS:h IF_d	也就	沒再	-1.382044
yS:h N7	也就	墮	-1.700000
yS:h a_	也就	愈	-1.422763
yS:h shshnq	也就	慢慢的	-1.700000
yS:h x_	也就	罷	-1.554047
yS:h0_ 0_	也就是	視	-1.650445
yS:h0_ 0i	也就是	占	-1.580601
yS:h0_ 1g	也就是	較	-1.650445
yS:h0_ 2@p?	也就是	即時	-1.700000
yS:h0_ 2f	也就是	為	-1.461201
yS:h0_ 3>	也就是	公	-1.612007
yS:h0_ 3>=_	也就是	公立	-1.700000
yS:h0_ 5_89	也就是	一周	-1.700000
yS:h0_ 5_|J	也就是	一人	-1.650445
yS:h0_ 7:	也就是	單	-1.700000
yS:h0_ 8kpa	也就是	當作	-1.650445
yS:h0_ 91	也就是	阿	-1.492607
yS:h0_ :_	也就是	第	-1.136576
yS:h0_ <@	也就是	吳	-1.476190
yS:h0_ <i	也就是	電	-1.700000
yS:h0_ <j	也就是	任	-1.700000
yS:h0_ =@_d	也就是	不在	-1.580601
yS:h0_ =@tf_d	也就是	不要在	-1.650445
yS:h0_ ?10_	也就是	它是	-1.554047
yS:h0_ ?1=@	也就是	它不	-1.700000
yS:h0_ ?1=@0_	也就是	它不是	-1.612007
yS:h0_ ?1=f	也就是	它會	-1.700000
yS:h0_ ?1nq	也就是	它的	-1.170177
yS:h0_ BY	也就是	板	-1.554047
yS:h0_ BYzO	也就是	板主	-1.612007
yS:h0_ C:	也就是	刪	-1.700000
yS:h0_ CE	也就是	臺	-1.447413
yS:h0_ CE6_	也就是	臺幣	-1.650445
yS:h0_ CE9>	也就是	臺中	-1.554047
yS:h0_ CE^:	也就是	臺灣	-1.147839
yS:h0_ CEhI	也就是	臺南	-1.650445
yS:h0_ CEvU	也就是	臺北	-1.580601
yS:h0_ CEvU0_	也就是	臺北市	-1.580601
yS:h0_ Cb	也就是	個	-1.401203
yS:h0_ EE	也就是	萊	-1.612007
yS:h0_ Ei];	也就是	現今	-1.476190
yS:h0_ Ek?1	也就是	讓它	-1.531045
yS:h0_ F0A_	也就是	一季	-1.650445
yS:h0_ FM	也就是	明	-1.476190
yS:h0_ G@|J	也就是	湖人	-1.531045
yS:h0_ IX	也就是	首	-1.700000
yS:h0_ K@	也就是	逐	-1.700000
yS:h0_ KZ4@	也就是	本席	-1.215371
yS:h0_ Kb	也就是	社	-1.612007
yS:h0_ L9	也就是	邱	-1.700000
yS:h0_ Ld	也就是	艾	-1.612007
yS:h0_ Lj	也就是	進	-1.650445
yS:h0_ NO	也就是	指	-1.373208
yS:h0_ NO0_	也就是	指示	-1.700000
yS:h0_ P_	也就是	杜	-1.700000
yS:h0_ Q;2f?1	也就是	因為它	-1.700000
yS:h0_ TJ	也就是	原	-1.373208
yS:h0_ T_	也就是	顧	-1.700000
yS:h0_ U<	也就是	商	-1.700000
yS:h0_ UG	也就是	桃	-1.700000
yS:h0_ UO	也就是	已	-1.700000
yS:h0_ Wk	也就是	像	-1.276810
yS:h0_ Ye	也就是	廢	-1.650445
yS:h0_ [1V_	也就是	家戶	-1.700000
yS:h0_ [j	也就是	囤	-1.700000
yS:h0_ ];	也就是	今	-1.411646
yS:h0_ ]O	也就是	李	-1.510756
yS:h0_ ^H	也就是	投	-1.700000
yS:h0_ _d:_	也就是	在第	-1.447413
yS:h0_ _dDk	也就是	在上	-1.612007
yS:h0_ _dIFNX	也就是	在沒有	-1.580601
yS:h0_ _dMP	也就是	在打	-1.700000
yS:h0_ _dfan_	也就是	在過去	-1.700000
yS:h0_ `d	也就是	蔡	-1.510756
yS:h0_ hI	也就是	南	-1.650445
yS:h0_ hIU3	也就是	南科	-1.700000
yS:h0_ n?	也就是	職	-1.700000
yS:h0_ qh	也就是	半	-1.700000
yS:h0_ tO	也就是	古	-1.700000
yS:h0_ tfZo	也就是	要嘛	-1.700000
yS:h0_ tfnH	也就是	要由	-1.580601
yS:h0_ u?cf	也就是	一到	-1.650445
yS:h0_ u[	也就是	蔣	-1.700000
yS:h0_ vh	也就是	碳	-1.447413
yS:h0_ wK\0	也就是	房屋	-1.650445
yS:h0_ yS	也就是	野	-1.700000
yS:h0_03 ?10_	也就是說	它是	-1.554047
yS:h0_03 ?10_F0Cb	也就是說	它是一個	-1.700000
yS:h0_03 ?1=@0_	也就是說	它不是	-1.700000
yS:h0_03 ?1\ynq	也就是說	它們的	-1.700000
yS:h0_03 ?1nq	也就是說	它的	-1.356790
yS:h0_03 CE^:	也就是說	臺灣	-1.492607
yS:h0_03 I<?1	也就是說	當它	-1.700000
yS:h0_03 TJ	也就是說	原	-1.650445
yS<@ D8	也無	消	-1.650445
yS<@ ]`29	也無	掛勾	-1.700000
yS<@ |_Ld	也無	大礙	-1.650445
yS<@LP 2f	也無法	為	-1.612007
yS<@LP VO\O	也無法	比擬	-1.700000
yS<@LP Wk	也無法	像	-1.447413
yS<@LP b[	也無法	掌	-1.700000
yS<j2f ?1	也認為	它	-1.580601
yS<j2f ?10_	也認為	它是	-1.531045
yS<j2f ?10_F0Cb	也認為	它是一個	-1.700000
yS<j2f CE^:	也認為	臺灣	-1.510756
yS<j2f G@|J	也認為	湖人	-1.700000
yS<j2f vh	也認為	碳	-1.700000
yS=1Ei ?1nq	也發現	它的	-1.612007
yS=1Ei CE^:	也發現	臺灣	-1.612007
yS=1Ei Wk	也發現	像	-1.700000
yS=@0_ 03IF	也不是	說沒	-1.650445
yS=@0_ 0i	也不是	戰	-1.612007
yS=@0_ 0ip?	也不是	戰時	-1.700000
yS=@0_ 1g\O	也不是	叫你	-1.580601
yS=@0_ 2f	也不是	為	-1.531045
yS=@0_ 5_2@	也不是	一級	-1.700000
yS=@0_ 6J	也不是	嫌	-1.700000
yS=@0_ <C	也不是	什	-1.554047
yS=@0_ CE^:	也不是	臺灣	-1.411646
yS=@0_ Ci	也不是	件	-1.241351
yS=@0_ Ei	也不是	現	-1.700000
yS=@0_ F02f	也不是	一味	-1.580601
yS=@0_ F0Wk	也不是	一項	-1.700000
yS=@0_ IX=_	也不是	首例	-1.612007
yS=@0_ KZ4@	也不是	本席	-1.650445
yS=@0_ Lj	也不是	禁	-1.650445
yS=@0_ VO	也不是	筆	-1.700000
yS=@0_ Wk	也不是	像	-1.211959
yS=@0_ Wk\O	也不是	像你	-1.700000
yS=@0_ Yc	也不是	葉	-1.700000
yS=@0_ Zo	也不是	嘛	-1.401203
yS=@0_ _dD;	也不是	在跟	-1.700000
yS=@0_ _dzh	也不是	在看	-1.700000
yS=@0_ cO	也不是	洗	-1.650445
yS=@0_ hI0_	也不是	難事	-1.349133
yS=@0_ panq	也不是	做得	-1.580601
yS=@0_ xU2f	也不是	每位	-1.700000
yS=@0_ zhnq	也不是	看得	-1.700000
yS=@0_ |J0_	也不是	人事	-1.700000
yS=@0_<Ccp hI0_	也不是什麼	難事	-1.476190
yS=@3Enq :b	也不覺得	餓	-1.650445
yS=@3Enq ?1	也不覺得	她	-1.700000
yS=@3Enq ?1NX	也不覺得	她有	-1.700000
yS=@4Z UO	也不遠	矣	-1.612007
yS=@6_ 2f	也不必	為	-1.650445
yS=@=f 0i~l	也不會	占用	-1.700000
yS=@=f 1g\O	也不會	叫你	-1.612007
yS=@=f 2f	也不會	為	-1.531045
yS=@=f 3_	也不會	刺	-1.650445
yS=@=f 5>?1	也不會	哄他	-1.700000
yS=@=f 6J	也不會	鹹	-1.650445
yS=@=f 6[	也不會	准	-1.612007
yS=@=f 8inq	也不會	變的	-1.612007
yS=@=f :b	也不會	餓	-1.554047
yS=@=f <<	也不會	薰	-1.700000
yS=@=f <[	也不會	損	-1.580601
yS=@=f <j	也不會	任	-1.700000
yS=@=f ?1	也不會	塌	-1.700000
yS=@=f @@	也不會	浮	-1.531045
yS=@=f @@B_	也不會	服氣	-1.580601
yS=@=f A0	也不會	失	-1.580601
yS=@=f A_S_	也不會	紀錄	-1.700000
yS=@=f C:	也不會	刪	-1.650445
yS=@=f D8	也不會	消	-1.650445
yS=@=f HF	也不會	賠	-1.531045
yS=@=f I1cf	也不會	差到	-1.382044
yS=@=f JY|J	也不會	趕人	-1.650445
yS=@=f Lj	也不會	進	-1.650445
yS=@=f MW6T	也不會	瞭解	-1.612007
yS=@=f N=	也不會	繃	-1.700000
yS=@=f NXVe	也不會	有被	-1.700000
yS=@=f PA	也不會	滑	-1.612007
yS=@=f R0	也不會	積	-1.580601
yS=@=f Rd6J	也不會	太鹹	-1.309204
yS=@=f RdA0	也不會	太濕	-1.700000
yS=@=f Rdrg	也不會	太厚	-1.580601
yS=@=f Ri	也不會	斷	-1.700000
yS=@=f Rln?	也不會	硬直	-1.700000
yS=@=f S_	也不會	露	-1.650445
yS=@=f T[	也不會	綁	-1.700000
yS=@=f UZ0`	也不會	很辣	-1.700000
yS=@=f Wk	也不會	像	-1.060312
yS=@=f Wk\O	也不會	像你	-1.700000
yS=@=f Zo	也不會	嘛	-1.554047
yS=@=f ]O	也不會	理	-1.580601
yS=@=f ^=	也不會	升	-1.700000
yS=@=f ^H	也不會	投	-1.700000
yS=@=f _`	也不會	畫	-1.612007
yS=@=f _dPO~l	也不會	再使用	-1.700000
yS=@=f _dpa	也不會	再做	-1.700000
yS=@=f _f	也不會	爆	-1.554047
yS=@=f cO	也不會	洗	-1.612007
yS=@=f lj	也不會	暈	-1.510756
yS=@=f m0	也不會	輸	-1.271958
yS=@=f s:nl	也不會	酸痛	-1.700000
yS=@=f th	也不會	犯	-1.700000
yS=@=f vH	也不會	留	-1.700000
yS=@=f vg	也不會	皺	-1.650445
yS=@=f w[	也不會	響	-1.700000
yS=@=f w[_d	也不會	想再	-1.531045
yS=@=f w[~l	也不會	想用	-1.700000
yS=@=f zO	也不會	煮	-1.700000
yS=@=f }^	也不會	致	-1.650445
yS=@=f ~I	也不會	黏	-1.580601
yS=@?0cf =f0_	也不知道	會是	-1.650445
yS=@?0cf ?1NXIFNX	也不知道	它有沒有	-1.700000
yS=@?0cf ?1_d	也不知道	它在	-1.700000
yS=@?0cf CE^:	也不知道	臺灣	-1.700000
yS=@?0cf Zo	也不知道	嘛	-1.492607
yS=@?0cf \O	也不知道	妳	-1.612007
yS=@?0cf tfcf	也不知道	要到	-1.650445
yS=@Cinq =f]O	也不見得	會理	-1.700000
yS=@F0Wl Zo	也不一定	嘛	-1.650445
yS=@F0Wl tfWk	也不一定	要像	-1.650445
yS=@QM 91	也不行	阿	-1.700000
yS=@QM Zo	也不行	嘛	-1.447413
yS=@QM kO	也不行	武	-1.650445
yS=@Rd 6C	也不太	合	-1.700000
yS=@Rd ]O	也不太	理	-1.612007
yS=@Rd l0nH	也不太	出油	-1.700000
yS=@Rd lj	也不太	暈	-1.700000
yS=@T0_k ?1	也不希望	它	-1.447413
yS=@T0_k CE^:	也不希望	臺灣	-1.700000
yS=@Wk Cb	也不像	個	-1.700000
yS=@_d CE^:	也不在	臺灣	-1.650445
yS=@bi 0i	也不算	佔	-1.700000
yS=@bi 4L	也不算	長	-1.476190
yS=@bi m0	也不算	輸	-1.700000
yS=@bi oa	也不算	弱	-1.700000
yS=@bi rg	也不算	厚	-1.700000
yS=@dR4M Wk	也不可能	像	-1.492607
yS=@dR4M Zo	也不可能	嘛	-1.476190
yS=@dR4M ec	也不可能	借	-1.650445
yS=@fa 0_w[	也不過	是想	-1.650445
yS=@fa 0_|J	也不過	是人	-1.700000
yS=@fa 0i	也不過	占	-1.650445
yS=@oT VD	也不買	捷	-1.700000
yS=@p={O Zo	也不清楚	嘛	-1.612007
yS=@qa 0M	也不錯	萌	-1.650445
yS=@qa 91	也不錯	阿	-1.276810
yS=@qa O1	也不錯	呀	-1.422763
yS=@qa V3	也不錯	喝	-1.356790
yS=@qa Zo	也不錯	嘛	-1.531045
yS=@qa lT	也不錯	欸	-1.700000
yS=@s2 Zo	也不多	嘛	-1.510756
yS=@s2 pa	也不多	作	-1.700000
yS=@tf 0i~l	也不要	占用	-1.580601
yS=@tf IbIkZo	也不要	這樣嘛	-1.700000
yS=@tf Wk	也不要	像	-1.531045
yS=@tf ml	也不要	凍	-1.650445
yS=@tf u[nq	也不要	講得	-1.700000
yS=@y_ BY	也不怕	板	-1.700000
yS=@~l 2@	也不用	急	-1.650445
yS=@~l 78	也不用	標	-1.700000
yS=@~l >Jqq	也不用	玩了	-1.531045
yS=@~l IP?1	也不用	把他	-1.650445
yS=@~l Rd2@	也不用	太急	-1.700000
yS=@~l U:	也不用	簽	-1.650445
yS=@~l Wk	也不用	像	-1.356790
yS=@~l _d1W	也不用	再跑	-1.700000
yS=@~l _dpa	也不用	再做	-1.650445
yS=@~l _du[	也不用	再講	-1.700000
yS=@~l cO	也不用	洗	-1.700000
yS=@~l p1cf	也不用	花到	-1.554047
yS=@~l vH	也不用	留	-1.580601
yS=@~l zhnq	也不用	看得	-1.700000
yS=M2f :_	也成為	第	-1.612007
yS=M2f A_	也成為	繼	-1.612007
yS=M2f CE^:	也成為	臺灣	-1.476190
yS=M2f Ei];	也成為	現今	-1.700000
yS=M2f }?	也成為	黎	-1.700000
yS=f 0Jml	也會	連動	-1.650445
yS=f 0W	也會	飽	-1.554047
yS=f 0_I<nq	也會	適當地	-1.650445
yS=f 0_p?	也會	適時	-1.262644
yS=f 0i	也會	佔	-1.700000
yS=f 18	也會	稍	-1.612007
yS=f 1K	也會	吟	-1.700000
yS=f 1U	也會	採	-1.461201
yS=f 1g	也會	教	-1.364804
yS=f 1g\O	也會	叫你	-1.700000
yS=f 1g}Q	也會	教我	-1.612007
yS=f 2@P_	也會	嫉妒	-1.700000
yS=f 2@p?	也會	即時	-1.349133
yS=f 2_sInq	也會	自然地	-1.650445
yS=f 2f	也會	為	-1.271958
yS=f 3>	也會	供	-1.700000
yS=f 8:	也會	貪	-1.700000
yS=f 8kpa	也會	當作	-1.554047
yS=f 9jml	也會	震動	-1.700000
yS=f :W:Wnq	也會	好好地	-1.650445
yS=f :j	也會	趁	-1.700000
yS=f =X	也會	抖	-1.650445
yS=f >drF	也會	略為	-1.700000
yS=f ?0	也會	知	-1.700000
yS=f ?;p?	也會	分食	-1.700000
yS=f A0	也會	濕	-1.612007
yS=f A_	也會	寄	-1.531045
yS=f A_S_	也會	紀錄	-1.650445
yS=f C6C6nq	也會	乖乖的	-1.700000
yS=f CR	也會	鎖	-1.612007
